STATION,PARM,RESULT,YEAR
06008501402,PBUT,0.2730,2005
06008501402,PBUT,1.6800,2005
06008501402,PBUT,1.1400,2005
06009701102,PBUT,-0.0308,2005
06009701802,PBUT,3.4000,2005
06010400102,PBUT,0.4970,2005
06010400802,PBUT,4.1900,2005
06010800102,PBUT,1.6800,2005
06010800202,PBUT,3.7200,2005
06011100102,PBUT,0.9780,2005
06011100302,PBUT,-0.5240,2005
06011200302,PBUT,2.1300,2005
06011200602,PBUT,7.2500,2005
06011600102,PBUT,-0.7010,2005
06011600502,PBUT,0.4480,2005
06011600602,PBUT,-4.2300,2005
06011700202,PBUT,-0.8710,2005
06011700202,PBUT,-0.7010,2005
06011700302,PBUT,0.4980,2005
06011700302,PBUT,-2.0300,2005
06011800102,PBUT,0.9260,2005
06011800102,PBUT,-0.1710,2005
06012900102,PBUT,-2.2400,2005
06012900102,PBUT,3.5400,2005
06012900202,PBUT,-3.3500,2005
06012900202,PBUT,0.3590,2005
06012900502,PBUT,-1.8100,2005
06012900502,PBUT,4.2500,2005
06013000102,PBUT,-3.4400,2005
06013000102,PBUT,-1.0500,2005
06013300402,PBUT,1.4400,2005
06013300402,PBUT,-0.5240,2005
06013300502,PBUT,-2.5000,2005
06013300502,PBUT,-0.5240,2005
06018000402,PBUT,-0.3190,2005
06018000502,PBUT,0.0118,2005
06018300202,PBUT,1.2500,2005
08002100202,PBUT,-3.3700,2005
08002200702,PBUT,0.2330,2005
08002201002,PBUT,-0.9990,2005
08002201202,PBUT,-3.4600,2005
08002201602,PBUT,1.9100,2005
08002201902,PBUT,3.4000,2005
08002202002,PBUT,-0.6470,2005
08004000202,PBUT,5.2500,2005
08004000802,PBUT,-2.4100,2005
08005600102,PBUT,-1.1700,2005
08005600102,PBUT,-2.0000,2005
08005600202,PBUT,-0.1190,2005
08005600202,PBUT,-3.4000,2005
08005600302,PBUT,-3.7300,2005
08005600302,PBUT,1.9100,2005
08005600902,PBUT,-0.7350,2005
08005600902,PBUT,1.4800,2005
08005602002,PBUT,3.9300,2005
08005602002,PBUT,9.0100,2005
08005603502,PBUT,-2.9300,2005
08005603502,PBUT,3.4900,2005
08005603702,PBUT,0.8490,2005
08005603702,PBUT,12.1000,2005
08005603802,PBUT,-1.9700,2005
08005603802,PBUT,8.0200,2005
08005603902,PBUT,-1.6100,2005
08005603902,PBUT,-1.6800,2005
08005604102,PBUT,3.3100,2005
08005604102,PBUT,0.3670,2005
08007600102,PBUT,1.3800,2005
08007600102,PBUT,1.4500,2005
08007600202,PBUT,-1.1700,2005
08007600202,PBUT,0.6670,2005
08013500302,PBUT,-0.0580,2005
08013500502,PBUT,-2.8700,2005
08013500602,PBUT,-3.9500,2005
10000100302,PBUT,2.6100,2005
10000200202,PBUT,0.5850,2005
11000100502,PBUT,-1.8000,2005
11000100702,PBUT,-2.8700,2005
12000200402,PBUT,-1.7300,2005
12000200502,PBUT,2.0800,2005
12000200802,PBUT,6.0600,2005
12000400102,PBUT,-3.8000,2005
12000400202,PBUT,2.2500,2005
12001700102,PBUT,0.4260,2005
12001700402,PBUT,-0.7330,2005
12003100102,PBUT,-3.0500,2005
12003300102,PBUT,-2.8000,2005
12003400102,PBUT,0.5090,2005
12007300802,PBUT,2.0300,2005
12008600302,PBUT,-1.7100,2005
12008600402,PBUT,3.9500,2005
13001100102,PBUT,1.2000,2005
13001100202,PBUT,0.2930,2005
14001200302,PBUT,0.5190,2005
14001900102,PBUT,-0.0083,2005
14002800302,PBUT,1.0500,2005
14002808802,PBUT,2.9300,2005
16001800202,PBUT,-5.1300,2005
16002700102,PBUT,-0.4710,2005
16003000302,PBUT,-0.9110,2005
16003200102,PBUT,1.9100,2005
16003200202,PBUT,-1.1700,2005
16006300202,PBUT,-3.6100,2005
16007200102,PBUT,-1.5600,2005
16008700502,PBUT,3.6500,2005
16008700602,PBUT,4.9800,2005
16008701002,PBUT,0.6740,2005
16008701502,PBUT,-2.5500,2005
16010900802,PBUT,-1.7900,2005
16010901002,PBUT,2.7000,2005
16012401402,PBUT,-0.6470,2005
16018402302,PBUT,4.9100,2005
16018402302,PBUT,0.7610,2005
16018403502,PBUT,0.3780,2005
16018403502,PBUT,0.6870,2005
16018410202,PBUT,-1.5500,2005
16018410202,PBUT,3.7500,2005
17000800202,PBUT,0.6690,2005
17002102102,PBUT,2.3400,2005
17002102302,PBUT,0.7610,2005
17002102502,PBUT,-1.2600,2005
17002104102,PBUT,-0.0308,2005
17002105402,PBUT,-0.2950,2005
17002107402,PBUT,0.0572,2005
17002107502,PBUT,-2.3200,2005
17002111902,PBUT,3.2200,2005
17002113002,PBUT,-4.3400,2005
17002113602,PBUT,1.2000,2005
17002113702,PBUT,4.2800,2005
17002600102,PBUT,-0.9690,2005
17002600202,PBUT,0.6040,2005
17002600302,PBUT,4.5800,2005
17002600402,PBUT,-3.2000,2005
17002600602,PBUT,-2.2900,2005
17002600702,PBUT,1.1000,2005
17002600902,PBUT,3.8300,2005
17002601002,PBUT,2.4300,2005
17002601101,PBUT,0.6040,2005
17002601202,PBUT,4.9900,2005
17002601302,PBUT,3.1700,2005
17002601902,PBUT,-3.7800,2005
17002602302,PBUT,-5.2700,2005
17003100102,PBUT,-5.8300,2005
17003500202,PBUT,-4.9800,2005
17003500402,PBUT,-1.3800,2005
17003700302,PBUT,1.0900,2005
18000017002,PBUT,-0.7010,2005
18003300302,PBUT,0.1900,2005
18003300802,PBUT,2.3400,2005
18003302302,PBUT,1.0200,2005
18003302902,PBUT,4.5800,2005
18003303102,PBUT,-1.7100,2005
18003303402,PBUT,-1.4700,2005
18003303502,PBUT,2.6700,2005
18003303602,PBUT,0.1080,2005
18003303702,PBUT,-2.4600,2005
18207015002,PBUT,-7.0300,2005
18343003002,PBUT,1.1500,2005
18343003402,PBUT,1.3300,2005
18343004002,PBUT,1.6800,2005
18343006102,PBUT,-3.7000,2005
18343017502,PBUT,0.9780,2005
18343023002,PBUT,1.0700,2005
18343052002,PBUT,1.1500,2005
18343053002,PBUT,0.1830,2005
18343061002,PBUT,-1.0500,2005
18349002002,PBUT,0.5360,2005
01006000102,PBUT,-2.5400,2006
01006000102,PBUT,-4.5200,2006
01006000102,PBUT,3.3400,2006
01006000102,PBUT,-0.4180,2006
01006000102,PBUT,-1.0700,2006
01006000102,PBUT,1.1300,2006
01006000102,PBUT,-0.9000,2006
01006000102,PBUT,-1.0600,2006
01006000102,PBUT,-1.2400,2006
01006000102,PBUT,2.1700,2006
01006000102,PBUT,0.6010,2006
01006000102,PBUT,0.5800,2006
01006000102,PBUT,-6.9100,2006
01006000102,PBUT,-3.1100,2006
01006000102,PBUT,-0.5680,2006
01006000102,PBUT,-2.1700,2006
01006000102,PBUT,1.2200,2006
01006000102,PBUT,3.8600,2006
01006000202,PBUT,-1.9900,2006
01006000202,PBUT,2.1200,2006
01006000202,PBUT,2.8300,2006
01006000202,PBUT,-1.1700,2006
01006000202,PBUT,-1.9800,2006
01006000202,PBUT,0.3340,2006
01006000202,PBUT,0.8420,2006
01006000202,PBUT,1.8000,2006
01006000202,PBUT,0.3530,2006
01006000202,PBUT,2.4600,2006
01006000202,PBUT,-1.2900,2006
01006000202,PBUT,-0.6300,2006
01006000202,PBUT,1.6400,2006
01006000202,PBUT,-0.9450,2006
01006000202,PBUT,-1.1800,2006
01006000202,PBUT,-1.6900,2006
01006000202,PBUT,-0.8550,2006
01006000202,PBUT,1.4400,2006
01006700102,PBUT,-2.1000,2006
01006700102,PBUT,0.4840,2006
01006700102,PBUT,1.1600,2006
01006700102,PBUT,-3.6400,2006
01006700102,PBUT,-2.4800,2006
01006700102,PBUT,-2.8600,2006
01006700102,PBUT,0.4790,2006
01006700102,PBUT,2.2400,2006
01006700102,PBUT,-0.8570,2006
01006700102,PBUT,4.8900,2006
01006700102,PBUT,6.9900,2006
01006700102,PBUT,2.5500,2006
01006700102,PBUT,-1.9900,2006
01006700102,PBUT,0.0683,2006
01006700102,PBUT,1.8700,2006
01006700102,PBUT,-4.2700,2006
01006700102,PBUT,2.6600,2006
01006700102,PBUT,0.7200,2006
01010800102,PBUT,5.3300,2006
01010800102,PBUT,1.5500,2006
01010800102,PBUT,0.1790,2006
01010800102,PBUT,-0.6990,2006
01010800102,PBUT,1.8400,2006
01010800102,PBUT,-3.2600,2006
01010800102,PBUT,-0.5330,2006
01010800102,PBUT,1.4700,2006
01010800102,PBUT,-3.1200,2006
01010800102,PBUT,2.0100,2006
03001500202,PBUT,-1.1400,2006
03001500202,PBUT,-3.4900,2006
03001500202,PBUT,-1.0700,2006
03001500202,PBUT,0.2280,2006
03001500202,PBUT,-0.9670,2006
03001600302,PBUT,1.4000,2006
03001600302,PBUT,-2.2400,2006
03001600302,PBUT,-1.9700,2006
03001600302,PBUT,1.2200,2006
03001600302,PBUT,3.0600,2006
03001700202,PBUT,0.2260,2006
03001700202,PBUT,3.4000,2006
03001700202,PBUT,-2.1300,2006
03001700202,PBUT,-3.2700,2006
03001700202,PBUT,1.8500,2006
03003000202,PBUT,0.4860,2006
03003000202,PBUT,-2.6100,2006
03003000202,PBUT,-0.0855,2006
03003000202,PBUT,-1.6700,2006
03003000202,PBUT,-1.6900,2006
03003600502,PBUT,-2.3800,2006
03003600502,PBUT,-0.6300,2006
03003600502,PBUT,1.2800,2006
03003600502,PBUT,1.3700,2006
03003600502,PBUT,0.2410,2006
03003600902,PBUT,-0.3610,2006
03003600902,PBUT,3.4000,2006
03003600902,PBUT,-3.7900,2006
03003600902,PBUT,-4.1100,2006
03003600902,PBUT,-1.9300,2006
03003601002,PBUT,-1.0100,2006
03003601002,PBUT,-1.9500,2006
03003601002,PBUT,-0.0094,2006
03003601002,PBUT,0.6860,2006
03003601002,PBUT,-2.1700,2006
03005700702,PBUT,5.9200,2006
03005702502,PBUT,-5.0400,2006
03005703002,PBUT,-1.7600,2006
03005703102,PBUT,1.5200,2006
03006600102,PBUT,0.0941,2006
03006600102,PBUT,-6.0000,2006
03007000302,PBUT,-0.1800,2006
03007000302,PBUT,-4.0500,2006
03007000402,PBUT,2.4000,2006
03007000402,PBUT,0.7200,2006
03007000502,PBUT,-0.3340,2006
03007000502,PBUT,-0.3660,2006
03007300202,PBUT,0.2390,2006
03007300202,PBUT,-3.2600,2006
03007300302,PBUT,-0.6200,2006
03007300302,PBUT,1.2300,2006
03007500202,PBUT,-5.3200,2006
03007500202,PBUT,1.2300,2006
03007600302,PBUT,0.1660,2006
03007600302,PBUT,-0.4380,2006
03007600402,PBUT,-2.1100,2006
03007600402,PBUT,-1.0900,2006
03007600502,PBUT,-2.2700,2006
03007600502,PBUT,-1.8800,2006
03007600602,PBUT,0.4980,2006
03007600602,PBUT,-1.8800,2006
03007700202,PBUT,-1.8600,2006
03007700202,PBUT,1.5800,2006
03007700202,PBUT,0.6520,2006
03007700702,PBUT,0.8850,2006
03007700702,PBUT,1.8000,2006
03007700702,PBUT,-2.4000,2006
03007701302,PBUT,2.2300,2006
03007701302,PBUT,-3.0400,2006
03007702102,PBUT,-1.3100,2006
03007702102,PBUT,4.5200,2006
03007702102,PBUT,1.7200,2006
03007702802,PBUT,-2.4600,2006
03007702802,PBUT,0.9550,2006
03007702902,PBUT,-3.5700,2006
03007702902,PBUT,1.3000,2006
03007702902,PBUT,0.6280,2006
03007702902,PBUT,0.0413,2006
03007703402,PBUT,0.1980,2006
03007703402,PBUT,-0.6210,2006
03007703502,PBUT,3.7000,2006
03007703502,PBUT,0.3340,2006
03007703502,PBUT,0.6510,2006
03007703602,PBUT,-2.5400,2006
03007703602,PBUT,3.1600,2006
03007703802,PBUT,1.3000,2006
03007703802,PBUT,1.1400,2006
03007703802,PBUT,1.8700,2006
03007703902,PBUT,1.8500,2006
03007703902,PBUT,3.7200,2006
03007703902,PBUT,9.1900,2006
03007704002,PBUT,0.6100,2006
03007704002,PBUT,-0.3270,2006
03007704002,PBUT,-1.2500,2006
03007704102,PBUT,-0.2120,2006
03007704102,PBUT,0.0404,2006
03007704102,PBUT,1.8700,2006
04001000302,PBUT,-2.5800,2006
04001000302,PBUT,-2.4400,2006
04001301602,PBUT,-0.3130,2006
04001301602,PBUT,4.6500,2006
04001301602,PBUT,-0.9160,2006
04001301602,PBUT,1.0300,2006
04001301702,PBUT,-2.7400,2006
04001301702,PBUT,4.5800,2006
04001301702,PBUT,0.8980,2006
04001301702,PBUT,4.4600,2006
04001302502,PBUT,0.2500,2006
04001302502,PBUT,3.1600,2006
04001302502,PBUT,0.7470,2006
04001302502,PBUT,5.7600,2006
04001302702,PBUT,-1.0700,2006
04001302702,PBUT,-2.5800,2006
04001302902,PBUT,1.2700,2006
04001302902,PBUT,0.3280,2006
04001302902,PBUT,-2.5000,2006
04001302902,PBUT,2.7800,2006
04001303302,PBUT,9.9500,2006
04001303302,PBUT,3.4200,2006
04001303302,PBUT,3.8900,2006
04001304102,PBUT,1.4300,2006
04001304102,PBUT,-1.6100,2006
04001304102,PBUT,-1.0700,2006
04001304102,PBUT,1.9500,2006
04001304202,PBUT,-3.2400,2006
04001304202,PBUT,0.0668,2006
04001304402,PBUT,0.8300,2006
04001304402,PBUT,0.7750,2006
04001304402,PBUT,-3.0300,2006
04001304402,PBUT,3.0900,2006
04001304702,PBUT,-1.2300,2006
04001304702,PBUT,0.0306,2006
04001304702,PBUT,-5.3000,2006
04001304702,PBUT,5.7600,2006
04001305002,PBUT,-0.9670,2006
04001305002,PBUT,1.0500,2006
04001305802,PBUT,1.1800,2006
04001305802,PBUT,0.8500,2006
04001305802,PBUT,1.5100,2006
04001305802,PBUT,3.0500,2006
04001306302,PBUT,0.6980,2006
04001306302,PBUT,-2.6500,2006
04001306302,PBUT,-3.7100,2006
04001306302,PBUT,3.3200,2006
04001306402,PBUT,-1.8600,2006
04001306402,PBUT,4.8000,2006
04001306402,PBUT,-1.2200,2006
04001306402,PBUT,-5.0600,2006
04001306602,PBUT,-1.7900,2006
04001306602,PBUT,0.9740,2006
04001306802,PBUT,-0.9160,2006
04001307302,PBUT,0.0330,2006
04001307302,PBUT,0.2540,2006
04001307302,PBUT,0.9960,2006
04001307302,PBUT,4.0400,2006
04001308002,PBUT,0.5770,2006
04001308002,PBUT,-0.3120,2006
04001308102,PBUT,4.0900,2006
04001308102,PBUT,3.8300,2006
04001308102,PBUT,2.3200,2006
04001308102,PBUT,-1.5200,2006
04001308202,PBUT,-2.4800,2006
04001308202,PBUT,0.1780,2006
04001308202,PBUT,1.1400,2006
04001308202,PBUT,-0.6860,2006
04001308302,PBUT,-3.0300,2006
04001308302,PBUT,2.8600,2006
04001308302,PBUT,1.8800,2006
04001308302,PBUT,3.2000,2006
04001308602,PBUT,-2.9000,2006
04001308602,PBUT,-0.9170,2006
04001308902,PBUT,-0.5590,2006
04001308902,PBUT,-2.3500,2006
04001309002,PBUT,-3.7700,2006
04001309002,PBUT,0.2170,2006
04001309102,PBUT,-0.0748,2006
04001309202,PBUT,-0.9790,2006
04001309202,PBUT,-5.8300,2006
04001309402,PBUT,-6.8700,2006
04001309402,PBUT,-3.2600,2006
04001309502,PBUT,-0.6450,2006
04001309502,PBUT,0.5960,2006
04001309602,PBUT,-4.9000,2006
04001309602,PBUT,-2.9600,2006
04001309702,PBUT,-1.4800,2006
04001309702,PBUT,-0.8410,2006
04001309802,PBUT,3.4500,2006
04001309802,PBUT,-3.0300,2006
04002700402,PBUT,0.7170,2006
04002700402,PBUT,4.4400,2006
04002700402,PBUT,5.9100,2006
04002700402,PBUT,7.8200,2006
04002700702,PBUT,2.4800,2006
04002700702,PBUT,-0.1480,2006
04002700702,PBUT,2.1300,2006
04002700702,PBUT,-0.6450,2006
04002700802,PBUT,1.1000,2006
04002700802,PBUT,2.2500,2006
04002700802,PBUT,1.5000,2006
04002700802,PBUT,2.5000,2006
04002700902,PBUT,2.6900,2006
04002700902,PBUT,6.8400,2006
04002700902,PBUT,7.9000,2006
04002701202,PBUT,-3.0700,2006
04002701202,PBUT,-2.0500,2006
04002701202,PBUT,3.3000,2006
04002701202,PBUT,4.9100,2006
04002701502,PBUT,3.0600,2006
04002701502,PBUT,-0.3600,2006
04002701502,PBUT,-3.3600,2006
04002701502,PBUT,-4.5900,2006
04002701602,PBUT,-2.2900,2006
04002701602,PBUT,-3.8900,2006
04002701602,PBUT,-4.6200,2006
04002701602,PBUT,-3.1400,2006
04002701702,PBUT,-1.5700,2006
04002701702,PBUT,1.0500,2006
04002701702,PBUT,1.8600,2006
04002701702,PBUT,4.7500,2006
06000300102,PBUT,3.9800,2006
06000300102,PBUT,3.3800,2006
06000300102,PBUT,-4.0400,2006
06000300102,PBUT,6.6200,2006
06001400102,PBUT,0.1140,2006
06001400102,PBUT,3.5700,2006
06001700102,PBUT,-1.8000,2006
06001700102,PBUT,5.4900,2006
06001700202,PBUT,-2.2400,2006
06001700202,PBUT,2.1800,2006
06001700402,PBUT,-0.4000,2006
06001700402,PBUT,2.3600,2006
06001700702,PBUT,-1.2800,2006
06001700702,PBUT,2.1900,2006
06001700902,PBUT,2.9100,2006
06001700902,PBUT,8.3600,2006
06001701002,PBUT,1.5500,2006
06001701002,PBUT,-0.9290,2006
06001701002,PBUT,4.1900,2006
06001701002,PBUT,-0.4280,2006
06001701102,PBUT,1.0800,2006
06001701102,PBUT,0.7620,2006
06001701102,PBUT,3.0500,2006
06001701102,PBUT,0.7910,2006
06002400102,PBUT,0.0725,2006
06002400102,PBUT,-2.5400,2006
06002400102,PBUT,0.6100,2006
06002400102,PBUT,-0.0800,2006
06006000402,PBUT,3.8200,2006
06006000402,PBUT,4.6700,2006
06006000402,PBUT,1.6700,2006
06006000702,PBUT,2.2900,2006
06006000702,PBUT,3.5200,2006
06006000702,PBUT,1.3000,2006
06006000802,PBUT,0.1880,2006
06006000802,PBUT,1.3900,2006
06006000802,PBUT,-1.9100,2006
06006100302,PBUT,1.2100,2006
06006100302,PBUT,-3.6900,2006
06006100302,PBUT,1.4000,2006
06006300102,PBUT,-1.9200,2006
06006300102,PBUT,1.4700,2006
06006300102,PBUT,2.0400,2006
06006301002,PBUT,3.2400,2006
06006301002,PBUT,4.0900,2006
06006301102,PBUT,1.3500,2006
06006301102,PBUT,4.0900,2006
06006301102,PBUT,3.3200,2006
06006301202,PBUT,1.4200,2006
06006301202,PBUT,-1.4800,2006
06006301202,PBUT,-3.2900,2006
06006301402,PBUT,0.3340,2006
06006301402,PBUT,2.2100,2006
06006301402,PBUT,2.5900,2006
06006800102,PBUT,3.2100,2006
06006800102,PBUT,2.1600,2006
06006800102,PBUT,0.5310,2006
06006800102,PBUT,2.9000,2006
06006800102,PBUT,0.0953,2006
06007600302,PBUT,-2.5000,2006
06007600302,PBUT,2.1600,2006
06007600302,PBUT,0.3000,2006
06007600302,PBUT,0.6860,2006
06007600302,PBUT,-0.1670,2006
06007600402,PBUT,3.4600,2006
06007600402,PBUT,-1.0000,2006
06007600402,PBUT,-0.8520,2006
06007600402,PBUT,3.1300,2006
06007600402,PBUT,3.4000,2006
06007600502,PBUT,4.2400,2006
06007600502,PBUT,2.1000,2006
06007600502,PBUT,-3.8500,2006
06007600502,PBUT,-2.2800,2006
06007600502,PBUT,2.7900,2006
06007600602,PBUT,3.5000,2006
06007600602,PBUT,4.9900,2006
06007600602,PBUT,0.5310,2006
06007600602,PBUT,1.7500,2006
06007600602,PBUT,9.6700,2006
06007600802,PBUT,-4.9600,2006
06007600802,PBUT,2.2300,2006
06007600802,PBUT,1.1500,2006
06007600802,PBUT,-0.0740,2006
06007600802,PBUT,6.8000,2006
06007601002,PBUT,3.3600,2006
06007601002,PBUT,-3.5700,2006
06007601002,PBUT,-2.5400,2006
06007601002,PBUT,-3.2000,2006
06007601002,PBUT,2.8800,2006
06007601302,PBUT,-1.2700,2006
06007601302,PBUT,0.2080,2006
06007601302,PBUT,-1.2400,2006
06007601302,PBUT,-3.8100,2006
06007601302,PBUT,-1.6500,2006
06007601502,PBUT,1.7500,2006
06007601502,PBUT,2.0900,2006
06007601502,PBUT,3.2200,2006
06007601502,PBUT,5.1100,2006
06007601502,PBUT,0.6160,2006
06007601602,PBUT,2.9600,2006
06007601602,PBUT,3.7100,2006
06007601602,PBUT,2.7600,2006
06007601602,PBUT,1.8300,2006
06007601602,PBUT,10.1000,2006
06007601702,PBUT,-5.9900,2006
06007601702,PBUT,4.9200,2006
06007601702,PBUT,-3.3900,2006
06007601702,PBUT,0.6850,2006
06007601702,PBUT,0.1810,2006
06007601802,PBUT,1.9600,2006
06007601802,PBUT,5.6000,2006
06007601802,PBUT,0.3000,2006
06007601802,PBUT,-0.6090,2006
06007601802,PBUT,5.4000,2006
06007601902,PBUT,2.3300,2006
06007601902,PBUT,4.0500,2006
06007601902,PBUT,-1.8500,2006
06007601902,PBUT,-0.4560,2006
06007601902,PBUT,1.0500,2006
06007602202,PBUT,1.8500,2006
06007602202,PBUT,2.5700,2006
06007602202,PBUT,-3.8500,2006
06007602202,PBUT,-3.7300,2006
06007602202,PBUT,3.7500,2006
06007602302,PBUT,-3.0000,2006
06007602302,PBUT,4.2500,2006
06007602302,PBUT,-0.0836,2006
06007602302,PBUT,-0.8370,2006
06007602302,PBUT,0.9640,2006
06007602402,PBUT,-0.9730,2006
06007602402,PBUT,2.0300,2006
06007602402,PBUT,-2.8500,2006
06007602402,PBUT,-1.0700,2006
06007602402,PBUT,4.7900,2006
06008000702,PBUT,-2.6500,2006
06008000702,PBUT,-1.2400,2006
06008200302,PBUT,1.8200,2006
06008200302,PBUT,0.2410,2006
06008300902,PBUT,-1.4600,2006
06008300902,PBUT,-0.9920,2006
06008301802,PBUT,1.0600,2006
06008301902,PBUT,-0.0347,2006
06008301902,PBUT,-0.9380,2006
06008301902,PBUT,-0.9000,2006
06008301902,PBUT,1.9900,2006
06008301902,PBUT,1.7200,2006
06008301902,PBUT,0.2770,2006
06008301902,PBUT,6.9000,2006
06008310302,PBUT,0.1780,2006
06008310302,PBUT,0.1560,2006
06008310402,PBUT,-1.3300,2006
06008310402,PBUT,-0.8280,2006
06008310402,PBUT,-1.2100,2006
06008501402,PBUT,5.5800,2006
06008501402,PBUT,6.5200,2006
06008501402,PBUT,8.4700,2006
06008501402,PBUT,-1.5500,2006
06008501402,PBUT,5.8000,2006
06008501402,PBUT,4.7400,2006
06008501402,PBUT,1.7600,2006
06009701102,PBUT,0.7040,2006
06009701802,PBUT,1.7700,2006
06010800102,PBUT,1.2200,2006
06010800102,PBUT,3.3800,2006
06010800102,PBUT,-1.3100,2006
06010800102,PBUT,0.9550,2006
06010800202,PBUT,0.0048,2006
06010800202,PBUT,-1.0800,2006
06010800202,PBUT,1.1100,2006
06010800202,PBUT,-1.6800,2006
06011100102,PBUT,2.0900,2006
06011100102,PBUT,2.3800,2006
06011100102,PBUT,-0.8580,2006
06011100102,PBUT,-2.9500,2006
06011100302,PBUT,3.3700,2006
06011100302,PBUT,2.0700,2006
06011100302,PBUT,2.5500,2006
06011100302,PBUT,1.4700,2006
06011200302,PBUT,4.0500,2006
06011200302,PBUT,-0.4690,2006
06011200302,PBUT,-4.0300,2006
06011200302,PBUT,-0.6570,2006
06011200602,PBUT,1.3500,2006
06011200602,PBUT,0.6860,2006
06011200602,PBUT,-0.4790,2006
06011200602,PBUT,4.8700,2006
06011600102,PBUT,1.8200,2006
06011600102,PBUT,-3.7000,2006
06011600102,PBUT,2.4000,2006
06011600102,PBUT,0.1920,2006
06011600502,PBUT,3.0400,2006
06011600502,PBUT,6.5300,2006
06011600502,PBUT,1.2600,2006
06011600502,PBUT,-1.2500,2006
06011600602,PBUT,2.0300,2006
06011600602,PBUT,1.0900,2006
06011600602,PBUT,-0.5550,2006
06011600602,PBUT,-3.1200,2006
06011700202,PBUT,-0.4300,2006
06011700202,PBUT,-2.3500,2006
06011700202,PBUT,3.2000,2006
06011700302,PBUT,-2.0300,2006
06011700302,PBUT,0.3460,2006
06011700302,PBUT,1.4300,2006
06011700302,PBUT,0.3150,2006
06011800102,PBUT,2.0500,2006
06011800102,PBUT,-4.3100,2006
06011800102,PBUT,2.4100,2006
06012900102,PBUT,-1.1600,2006
06012900102,PBUT,-1.4900,2006
06012900102,PBUT,1.8100,2006
06012900102,PBUT,0.3150,2006
06012900202,PBUT,-3.7600,2006
06012900202,PBUT,-0.4310,2006
06012900202,PBUT,-4.6200,2006
06012900202,PBUT,3.8300,2006
06012900502,PBUT,-0.4310,2006
06012900502,PBUT,-3.8600,2006
06012900502,PBUT,0.0452,2006
06013000102,PBUT,0.5160,2006
06013000102,PBUT,3.5900,2006
06013000102,PBUT,-2.5800,2006
06013000102,PBUT,-0.6760,2006
06013300402,PBUT,-4.1000,2006
06013300402,PBUT,-0.2360,2006
06013300402,PBUT,3.8300,2006
06013300502,PBUT,1.7800,2006
06013300502,PBUT,-3.1100,2006
06013300502,PBUT,0.2930,2006
06013300502,PBUT,2.3000,2006
06018000402,PBUT,-1.7700,2006
06018000402,PBUT,-2.7300,2006
06018000502,PBUT,-4.2400,2006
06018000502,PBUT,1.5000,2006
06018300202,PBUT,-1.2600,2006
06018300202,PBUT,0.4210,2006
08002100202,PBUT,1.3400,2006
08002100202,PBUT,2.3800,2006
08002100202,PBUT,0.6910,2006
08002100202,PBUT,4.5100,2006
08002200702,PBUT,-2.6500,2006
08002200702,PBUT,4.6500,2006
08002200702,PBUT,-1.1100,2006
08002201002,PBUT,-0.0999,2006
08002201002,PBUT,3.3300,2006
08002201002,PBUT,0.9150,2006
08002201202,PBUT,0.3760,2006
08002201202,PBUT,1.7900,2006
08002201202,PBUT,1.1400,2006
08002201202,PBUT,0.3230,2006
08002201602,PBUT,-4.2200,2006
08002201602,PBUT,3.7700,2006
08002201602,PBUT,0.2400,2006
08002201602,PBUT,-3.1400,2006
08002201902,PBUT,-2.3200,2006
08002201902,PBUT,-1.6600,2006
08002201902,PBUT,2.1300,2006
08002201902,PBUT,4.1100,2006
08002202002,PBUT,-2.9700,2006
08002202002,PBUT,2.3800,2006
08002202002,PBUT,0.2410,2006
08004000202,PBUT,-4.3500,2006
08004000202,PBUT,-1.9500,2006
08004000202,PBUT,0.6900,2006
08004000802,PBUT,-1.7900,2006
08004000802,PBUT,-2.4600,2006
08004000802,PBUT,-2.6400,2006
08004000802,PBUT,0.5640,2006
08005600102,PBUT,0.5730,2006
08005600102,PBUT,-1.5100,2006
08005600102,PBUT,1.7200,2006
08005600102,PBUT,0.4030,2006
08005600202,PBUT,0.3090,2006
08005600202,PBUT,-2.0200,2006
08005600202,PBUT,0.0504,2006
08005600202,PBUT,0.6450,2006
08005600302,PBUT,-3.7000,2006
08005600302,PBUT,-0.5200,2006
08005600902,PBUT,0.1780,2006
08005600902,PBUT,-1.9500,2006
08005600902,PBUT,-1.3100,2006
08005600902,PBUT,0.2430,2006
08005602002,PBUT,1.2900,2006
08005602002,PBUT,-4.3700,2006
08005603502,PBUT,-0.9390,2006
08005603502,PBUT,-0.4100,2006
08005603702,PBUT,-1.1400,2006
08005603702,PBUT,-1.0700,2006
08005603802,PBUT,1.7600,2006
08005603802,PBUT,-2.1700,2006
08005603902,PBUT,-0.4130,2006
08005603902,PBUT,-2.0200,2006
08005603902,PBUT,0.6560,2006
08005603902,PBUT,-4.4300,2006
08005604102,PBUT,0.7040,2006
08005604102,PBUT,-0.3370,2006
08007600102,PBUT,-2.7100,2006
08007600102,PBUT,2.2300,2006
08007600102,PBUT,-0.9330,2006
08007600102,PBUT,-1.9300,2006
08007600202,PBUT,-6.1300,2006
08007600202,PBUT,3.1100,2006
08010300102,PBUT,-4.6300,2006
08010300102,PBUT,2.8300,2006
08010300102,PBUT,0.9870,2006
08010700502,PBUT,-5.5500,2006
08010700502,PBUT,2.4400,2006
08012300202,PBUT,-2.6900,2006
08012300202,PBUT,0.5210,2006
